	V1	AVG	name
10681	2.003	2.003	Q8NE71
4903	2.002	2.002	P54886
6300	1.999	1.999	Q14258
12493	1.997	1.997	Q96K80
1066	1.996	1.996	O43148
4557	1.996	1.996	P49755
3320	1.995	1.995	P19525
16567	1.994	1.994	Q9Y3B7
5228	1.993	1.993	P62753
1598	1.992	1.992	O75390
489	1.991	1.991	B9A064
4136	1.991	1.991	P38919
2397	1.989	1.989	P04632
9025	1.989	1.989	Q7Z2T5
6872	1.988	1.988	Q16891
12104	1.988	1.988	Q96CT7
5332	1.985	1.985	P78527
11404	1.985	1.985	Q8WUQ7
9263	1.984	1.984	Q86TB9
1531	1.983	1.983	O75153
7109	1.983	1.983	Q3ZCQ8
9089	1.982	1.982	Q7Z478
2299	1.981	1.981	P02452
2445	1.981	1.981	P05198
999	1.98	1.98	O15372
6762	1.979	1.979	Q16513
16493	1.978	1.978	Q9Y2Q9
2312	1.977	1.977	P02671
1323	1.977	1.977	O60306
8635	1.976	1.976	Q6YP21
16897	1.976	1.976	Q9Y6K5
13060	1.975	1.975	Q99598
2314	1.974	1.974	P02679
2672	1.974	1.974	P09543
5776	1.974	1.974	Q08J23
3053	1.973	1.973	P14625
5446	1.972	1.972	Q00610
6398	1.972	1.972	Q14690
2240	1.971	1.971	P01023
3647	1.971	1.971	P26378
2654	1.97	1.97	P09211
16067	1.97	1.97	Q9UL40
3784	1.969	1.969	P29728
5631	1.969	1.969	Q05048
13436	1.968	1.968	Q9BUR4
6837	1.966	1.966	Q16762
13272	1.966	1.966	Q9BRJ2
15434	1.966	1.966	Q9P031
5699	1.963	1.963	Q07065
1249	1.962	1.962	O43818
11238	1.962	1.962	Q8TDN6
15175	1.962	1.962	Q9NWU5
7335	1.96	1.96	Q5BKY9
5257	1.959	1.959	P63261
13322	1.958	1.958	Q9BSD7
13996	1.958	1.958	Q9H0U6
5275	1.957	1.957	P68871
6454	1.957	1.957	Q14974
14253	1.957	1.957	Q9H583
12813	1.956	1.956	Q96PZ0
1313	1.955	1.955	O60287
11927	1.955	1.955	Q969X6
16362	1.955	1.955	Q9Y221
1246	1.954	1.954	O43809
5377	1.953	1.953	P83369
3111	1.953	1.953	P15559
15969	1.953	1.953	Q9UK59
16551	1.953	1.953	Q9Y383
4002	1.952	1.952	P35241
5200	1.952	1.952	P62191
7644	1.95	1.95	Q5T653
10126	1.949	1.949	Q8N3C0
1141	1.949	1.949	O43395
4539	1.949	1.949	P49674
9921	1.949	1.949	Q8IZ73
2462	1.948	1.948	P05783
10428	1.948	1.948	Q8N983
14315	1.948	1.948	Q9H6S0
16662	1.945	1.945	Q9Y4I1
691	1.943	1.943	O00567
2524	1.943	1.943	P07355
16495	1.943	1.943	Q9Y2R4
5780	1.942	1.942	Q09161
4572	1.941	1.941	P49790
6400	1.941	1.941	Q14692
13890	1.941	1.941	Q9GZR7
15387	1.941	1.941	Q9NZJ9
16564	1.94	1.94	Q9Y3B2
5111	1.939	1.939	P60174
15671	1.939	1.939	Q9UBU9
4930	1.938	1.938	P55145
5596	1.938	1.938	Q03701
7619	1.936	1.936	Q5T3I0
14984	1.936	1.936	Q9NSD9
2224	1.935	1.935	P00747
6524	1.935	1.935	Q15061
11032	1.933	1.933	Q8TA86
1073	1.932	1.932	O43159
1685	1.932	1.932	O75683
9821	1.93	1.93	Q8IY21
15782	1.93	1.93	Q9UHB9
5430	1.929	1.929	Q00059
11713	1.929	1.929	Q92665
6961	1.928	1.928	Q2NL82
6144	1.927	1.927	Q13601
1678	1.926	1.926	O75643
652	1.925	1.925	O00442
14939	1.923	1.923	Q9NRX1
13670	1.922	1.922	Q9BYD3
3327	1.921	1.921	P19652
6353	1.921	1.921	Q14562
644	1.921	1.921	O00410
2133	1.919	1.919	O95864
4872	1.919	1.919	P54577
8235	1.919	1.919	Q6NYC1
14850	1.919	1.919	Q9NQZ2
13479	1.918	1.918	Q9BVJ6
14457	1.918	1.918	Q9H9L3
16606	1.918	1.918	Q9Y3T9
15198	1.917	1.917	Q9NX24
5344	1.915	1.915	P78563
14613	1.915	1.915	Q9HCE5
1377	1.914	1.914	O60508
3407	1.914	1.914	P21128
14777	1.914	1.914	Q9NQ29
16519	1.914	1.914	Q9Y2X3
1806	1.913	1.913	O76094
11807	1.913	1.913	Q92917
16410	1.913	1.913	Q9Y285
16328	1.9114	1.9114	Q9UQ35
5217	1.911	1.911	P62487
13632	1.911	1.911	Q9BXY0
5238	1.91	1.91	P62906
10454	1.91	1.91	Q8N9N8
13299	1.907	1.907	Q9BRS8
13040	1.906	1.906	Q99543
2639	1.905	1.905	P09001
9423	1.904	1.904	Q86W50
13206	1.903	1.903	Q9BQ67
14038	1.903	1.903	Q9H1J1
2241	1.902	1.902	P01024
16560	1.902	1.902	Q9Y3A4
2766	1.901	1.901	P0CG48
3096	1.901	1.901	P15311
16760	1.901	1.901	Q9Y5J1
5990	1.9	1.9	Q13206
10574	1.9	1.9	Q8NC60
11025	1.9	1.9	Q8NI36
2699	1.899	1.899	P09960
14219	1.899	1.899	Q9H4D5
14697	1.899	1.899	Q9NP64
6543	1.896	1.896	Q15125
11845	1.896	1.896	Q93062
2538	1.895	1.895	P07585
5384	1.895	1.895	P84077
14507	1.895	1.895	Q9HAU5
9294	1.894	1.894	Q86U44
4977	1.893	1.893	P56182
14829	1.893	1.893	Q9NQT5
11585	1.892	1.892	Q8WY41
5131	1.892	1.892	P60709
16765	1.892	1.892	Q9Y5K5
11220	1.891	1.891	Q8TDD1
9585	1.89	1.89	Q8IU60
16203	1.889	1.889	Q9UMY1
4170	1.888	1.888	P40429
8022	1.886	1.886	Q6AI08
2378	1.884	1.884	P04196
15193	1.884	1.884	Q9NX07
16571	1.884	1.884	Q9Y3C1
12418	1.882	1.882	Q96J01
6069	1.882	1.882	Q13425
2970	1.881	1.881	P12956
8087	1.881	1.881	Q6IBS0
13439	1.881	1.881	Q9BUT9
2421	1.88	1.88	P05090
5901	1.88	1.88	Q12931
15908	1.879	1.879	Q9UJA5
15043	1.878	1.878	Q9NUL5
14158	1.877	1.877	Q9H3H3
14287	1.876	1.876	Q9H694
1003	1.875	1.875	O15381
10641	1.874	1.874	Q8NDD1
2530	1.873	1.873	P07437
3394	1.873	1.873	P20839
15068	1.873	1.873	Q9NV06
1145	1.871	1.871	O43414
9028	1.869	1.869	Q7Z2W9
4675	1.868	1.868	P51513
15982	1.868	1.868	Q9UKA9
4097	1.867	1.867	P36873
4147	1.867	1.867	P39748
2218	1.865	1.865	P00734
15303	1.864	1.864	Q9NYK5
16643	1.864	1.864	Q9Y4C8
2583	1.864	1.864	P08238
5559	1.864	1.864	Q02817
2660	1.863	1.863	P09327
15988	1.863	1.863	Q9UKD2
13766	1.862	1.862	Q9BZJ0
14602	1.862	1.862	Q9HC84
4917	1.861	1.861	P55060
5594	1.861	1.861	Q03591
1759	1.86	1.86	O75940
2435	1.86	1.86	P05156
3837	1.859	1.859	P30626
13202	1.859	1.859	Q9BQ52
5113	1.858	1.858	P60228
10378	1.858	1.858	Q8N8A6
2455	1.855	1.855	P05452
5130	1.853	1.853	P60660
5154	1.853	1.853	P61088
16062	1.853	1.853	Q9UL18
8225	1.852	1.852	Q6NXG1
14802	1.852	1.852	Q9NQ94
1286	1.851	1.851	O60231
16256	1.85	1.85	Q9UNW9
6206	1.848	1.848	Q13895
9708	1.847	1.847	Q8IWA0
574	1.846	1.846	O00151
5846	1.846	1.846	Q12788
9850	1.846	1.846	Q8IYB8
14451	1.846	1.846	Q9H9G7
2577	1.845	1.845	P08195
6307	1.843	1.843	Q14320
15110	1.843	1.843	Q9NVN8
3040	1.842	1.842	P14317
4629	1.842	1.842	P50552
2236	1.841	1.841	P01008
4095	1.841	1.841	P36639
13064	1.84	1.84	Q99613
13742	1.84	1.84	Q9BZC1
15276	1.84	1.84	Q9NY61
10549	1.839	1.839	Q8NBP7
6393	1.837	1.837	Q14683
13802	1.837	1.837	Q9BZZ5
5370	1.836	1.836	P82933
13753	1.836	1.836	Q9BZE4
5647	1.835	1.835	Q05639
13947	1.834	1.834	Q9H0A0
14426	1.834	1.834	Q9H910
2237	1.833	1.833	P01009
15885	1.833	1.833	Q9UIV1
13724	1.832	1.832	Q9BYX4
2335	1.831	1.831	P02787
8742	1.831	1.831	Q6ZRY4
15761	1.831	1.831	Q9UGR2
4772	1.83	1.83	P52594
6077	1.83	1.83	Q13439
8375	1.83	1.83	Q6PI48
16678	1.83	1.83	Q9Y4W2
16477	1.829	1.829	Q9Y2L1
1221	1.828	1.828	O43707
10236	1.828	1.828	Q8N5C6
14510	1.825	1.825	Q9HAV4
2668	1.824	1.824	P09496
2332	1.822	1.822	P02771
8920	1.822	1.822	Q7L1Q6
12119	1.822	1.822	Q96D46
4620	1.821	1.821	P50454
2357	1.82	1.82	P04004
13331	1.819	1.819	Q9BSH4
16561	1.819	1.819	Q9Y3A5
13016	1.818	1.818	Q99459
13691	1.818	1.818	Q9BYK8
14713	1.818	1.818	Q9NP92
3992	1.817	1.817	P35221
6497	1.817	1.817	Q15024
6515	1.817	1.817	Q15050
10600	1.817	1.817	Q8NCM8
5192	1.816	1.816	P61981
1190	1.815	1.815	O43592
3136	1.815	1.815	P16070
12583	1.815	1.815	Q96LT9
2820	1.814	1.814	P10155
6548	1.814	1.814	Q15149
7338	1.813	1.813	Q5C9Z4
11296	1.812	1.812	Q8TED0
6344	1.81	1.81	Q14527
13671	1.81	1.81	Q9BYD6
11956	1.807	1.807	Q96A72
13454	1.806	1.806	Q9BV44
7973	1.805	1.805	Q68CQ4
1565	1.805	1.805	O75319
15972	1.805	1.805	Q9UK76
8917	1.804	1.804	Q7L0Y3
12228	1.804	1.804	Q96EY7
15525	1.804	1.804	Q9P287
4054	1.803	1.803	P35658
6258	1.803	1.803	Q14152
1777	1.801	1.801	O76003
3220	1.8	1.8	P17480
13227	1.796	1.796	Q9BQG0
9391	1.794	1.794	Q86VP6
15062	1.794	1.794	Q9NUU7
15937	1.794	1.794	Q9UJV9
15992	1.793	1.793	Q9UKF6
16881	1.793	1.793	Q9Y6G3
2103	1.792	1.792	O95786
16155	1.791	1.791	Q9ULW3
1170	1.79	1.79	O43516
4146	1.79	1.79	P39687
4263	1.789	1.789	P42704
4358	1.789	1.789	P46199
3613	1.789	1.789	P25311
2215	1.788	1.788	P00558
3903	1.787	1.787	P31948
11695	1.786	1.786	Q92616
8708	1.785	1.785	Q6ZP01
15542	1.785	1.785	Q9P2E3
5172	1.783	1.783	P61326
8055	1.783	1.783	Q6E0U4
9648	1.782	1.782	Q8IV48
16672	1.781	1.781	Q9Y4P3
6597	1.779	1.779	Q15397
11792	1.779	1.779	Q92888
5210	1.778	1.778	P62277
14936	1.778	1.778	Q9NRW3
15557	1.776	1.776	Q9P2I0
6248	1.774	1.774	Q14137
15432	1.774	1.774	Q9P015
1505	1.771	1.771	O75083
9920	1.77	1.77	Q8IZ69
5365	1.769	1.769	P82673
3000	1.768	1.768	P13647
12287	1.768	1.768	Q96G46
16862	1.767	1.767	Q9Y6A4
3318	1.765	1.765	P19474
7562	1.765	1.765	Q5SY16
12226	1.764	1.764	Q96EY4
11826	1.763	1.763	Q92973
5283	1.761	1.761	P78316
5040	1.761	1.761	P57723
2549	1.759	1.759	P07900
9277	1.758	1.758	Q86TM3
16258	1.757	1.757	Q9UNX4
8410	1.757	1.757	Q6PK04
725	1.756	1.756	O14497
6372	1.756	1.756	Q14624
5366	1.755	1.755	P82675
2682	1.754	1.754	P09661
10702	1.754	1.754	Q8NEJ9
3752	1.753	1.753	P29084
6652	1.752	1.752	Q15631
9783	1.752	1.752	Q8IXH7
13428	1.752	1.752	Q9BUL9
16496	1.752	1.752	Q9Y2R9
5387	1.751	1.751	P84098
2228	1.75	1.75	P00751
8175	1.75	1.75	Q6NSI4
4691	1.748	1.748	P51610
10751	1.748	1.748	Q8NFD5
2505	1.746	1.746	P07195
2840	1.745	1.745	P10620
13171	1.744	1.744	Q99973
13321	1.743	1.743	Q9BSC4
11996	1.739	1.739	Q96AZ6
14739	1.738	1.738	Q9NPE2
5271	1.737	1.737	P68371
8928	1.737	1.737	Q7L2E3
12078	1.737	1.737	Q96CB9
14788	1.736	1.736	Q9NQ55
4529	1.735	1.735	P49590
5017	1.734	1.734	P57052
15125	1.734	1.734	Q9NVV4
3131	1.733	1.733	P15941
953	1.732	1.732	O15213
13976	1.732	1.732	Q9H0J9
2689	1.73	1.73	P09871
9083	1.729	1.729	Q7Z429
11359	1.728	1.728	Q8WTT2
13741	1.725	1.725	Q9BZB8
14310	1.723	1.723	Q9H6R0
16365	1.722	1.722	Q9Y224
5184	1.721	1.721	P61764
16516	1.721	1.721	Q9Y2W6
5879	1.72	1.72	Q12874
13666	1.72	1.72	Q9BYC8
3254	1.718	1.718	P17947
6653	1.717	1.717	Q15633
1264	1.716	1.716	O43866
6328	1.715	1.715	Q14451
5368	1.713	1.713	P82914
6621	1.713	1.713	Q15477
14592	1.709	1.709	Q9HC36
11150	1.708	1.708	Q8TC59
14318	1.708	1.708	Q9H6T0
2533	1.707	1.707	P07477
5899	1.706	1.706	Q12926
9629	1.706	1.706	Q8IUX4
5296	1.705	1.705	P78346
13668	1.705	1.705	Q9BYD1
13992	1.705	1.705	Q9H0S4
14312	1.704	1.704	Q9H6R4
3909	1.703	1.703	P32119
6625	1.703	1.703	Q15517
5157	1.702	1.702	P61158
5943	1.701	1.701	Q13064
7448	1.701	1.701	Q5JTZ9
7518	1.701	1.701	Q5RL73
14735	1.695	1.695	Q9NPD3
4667	1.694	1.694	P51398
13466	1.694	1.694	Q9BVA1
3949	1.693	1.693	P33241
16558	1.693	1.693	Q9Y3A2
14707	1.692	1.692	Q9NP81
6534	1.691	1.691	Q15102
14397	1.691	1.691	Q9H8H0
16249	1.691	1.691	Q9UNQ2
2936	1.69	1.69	P12109
6310	1.69	1.69	Q14331
6184	1.688	1.688	Q13769
4041	1.687	1.687	P35579
15123	1.687	1.687	Q9NVU7
12820	1.686	1.686	Q96Q11
10993	1.685	1.685	Q8NHQ9
16187	1.685	1.685	Q9UMR2
10326	1.683	1.683	Q8N6W0
11129	1.683	1.683	Q8TBY0
5580	1.681	1.681	Q03164
5364	1.68	1.68	P82664
6197	1.68	1.68	Q13868
7607	1.679	1.679	Q5T280
12002	1.679	1.679	Q96B26
13750	1.679	1.679	Q9BZE1
12270	1.678	1.678	Q96FV9
7270	1.676	1.676	Q53H82
14683	1.676	1.676	Q9NNW5
13669	1.674	1.674	Q9BYD2
8881	1.668	1.668	Q71U36
12159	1.668	1.668	Q96DU9
11844	1.666	1.666	Q93052
12383	1.666	1.666	Q96I51
15107	1.666	1.666	Q9NVM6
6201	1.664	1.664	Q13885
14611	1.662	1.662	Q9HCE1
11539	1.661	1.661	Q8WXD2
13223	1.658	1.658	Q9BQE3
13695	1.656	1.656	Q9BYN8
9520	1.654	1.654	Q86Y13
13512	1.654	1.654	Q9BWE0
11727	1.651	1.651	Q92734
7421	1.65	1.65	Q5JQF8
4881	1.649	1.649	P54727
5829	1.646	1.646	Q10589
5181	1.645	1.645	P61626
6225	1.645	1.645	Q14019
15341	1.645	1.645	Q9NYY8
16538	1.644	1.644	Q9Y324
9849	1.642	1.642	Q8IYB7
8966	1.641	1.641	Q7L8L6
6254	1.64	1.64	Q14146
14636	1.639	1.639	Q9HCK5
4106	1.638	1.638	P36957
2197	1.637	1.637	P00374
9421	1.637	1.637	Q86W42
1811	1.634	1.634	O77932
4475	1.634	1.634	P48735
2220	1.633	1.633	P00739
2932	1.633	1.633	P12035
2561	1.631	1.631	P07996
7388	1.631	1.631	Q5H9U9
2382	1.629	1.629	P04217
3138	1.629	1.629	P16104
7230	1.627	1.627	Q52LJ0
4137	1.625	1.625	P38935
14473	1.625	1.625	Q9H9Y2
4359	1.623	1.623	P46379
15647	1.622	1.622	Q9UBP6
15844	1.62	1.62	Q9UI17
1735	1.619	1.619	O75882
6255	1.618	1.618	Q14147
10497	1.618	1.618	Q8NAF0
16578	1.617	1.617	Q9Y3D5
5270	1.615	1.615	P68366
6434	1.614	1.614	Q14847
13273	1.614	1.614	Q9BRJ6
2244	1.613	1.613	P01034
15766	1.613	1.613	Q9UGY1
1455	1.611	1.611	O60870
1923	1.611	1.611	O95149
2385	1.61	1.61	P04259
4198	1.61	1.61	P41214
14911	1.61	1.61	Q9NRJ5
7603	1.608	1.608	Q5T1V6
16529	1.608	1.608	Q9Y2Z4
4434	1.606	1.606	P48200
14828	1.606	1.606	Q9NQT4
2350	1.605	1.605	P03952
2844	1.605	1.605	P10643
3695	1.605	1.605	P27918
14454	1.603	1.603	Q9H9J2
14433	1.602	1.602	Q9H972
3599	1.602	1.602	P25054
2859	1.601	1.601	P10909
15397	1.599	1.599	Q9NZM5
11470	1.598	1.598	Q8WW12
11820	1.597	1.597	Q92954
14216	1.597	1.597	Q9H4B7
2235	1.595	1.595	P00973
2706	1.594	1.594	P0C0L5
1676	1.593	1.593	O75636
2301	1.593	1.593	P02461
8207	1.593	1.593	Q6NUQ4
3512	1.592	1.592	P23142
13404	1.591	1.591	Q9BU23
2749	1.59	1.59	P0CB38
2296	1.589	1.589	P02042
13589	1.589	1.589	Q9BXJ9
13725	1.589	1.589	Q9BYX7
2937	1.588	1.588	P12110
4501	1.587	1.587	P49257
9215	1.586	1.586	Q7Z7L1
2938	1.583	1.583	P12111
5547	1.583	1.583	Q02539
6965	1.578	1.578	Q2Q1W2
9193	1.575	1.575	Q7Z794
1922	1.574	1.574	O95147
10674	1.573	1.573	Q8NE18
1669	1.572	1.572	O75616
2322	1.572	1.572	P02747
2541	1.572	1.572	P07711
2805	1.572	1.572	P0DME0
10227	1.572	1.572	Q8N567
5485	1.571	1.571	Q01518
15838	1.566	1.566	Q9UI08
2390	1.565	1.565	P04350
11279	1.564	1.564	Q8TE67
8290	1.563	1.563	Q6P3W6
11770	1.562	1.562	Q92834
11335	1.561	1.561	Q8TF46
11811	1.559	1.559	Q92928
13667	1.559	1.559	Q9BYC9
11378	1.559	1.559	Q8WU79
6629	1.558	1.558	Q15532
3253	1.557	1.557	P17936
4204	1.557	1.557	P41222
2208	1.556	1.556	P00488
2389	1.556	1.556	P04279
11008	1.555	1.555	Q8NHW5
2166	1.555	1.555	O95985
11665	1.554	1.554	Q92552
16139	1.554	1.554	Q9ULR0
5158	1.552	1.552	P61160
3332	1.55	1.55	P19827
9680	1.55	1.55	Q8IVS2
645	1.547	1.547	O00411
5410	1.546	1.546	P98160
13209	1.545	1.545	Q9BQ75
13302	1.544	1.544	Q9BRU9
6388	1.543	1.543	Q14677
2705	1.542	1.542	P0C0L4
2897	1.542	1.542	P11310
11912	1.542	1.542	Q969T9
12240	1.541	1.541	Q96F45
2323	1.54	1.54	P02748
13995	1.539	1.539	Q9H0U4
12333	1.539	1.539	Q96H35
2037	1.538	1.538	O95478
2319	1.537	1.537	P02743
8081	1.537	1.537	Q6I9Y2
195	1.535	1.535	A6NF01
2843	1.535	1.535	P10636
4603	1.533	1.533	P50213
4647	1.533	1.533	P50990
16874	1.532	1.532	Q9Y6E2
5269	1.531	1.531	P68363
2599	1.53	1.53	P08567
3033	1.53	1.53	P14151
4470	1.529	1.529	P48668
3705	1.528	1.528	P28070
8256	1.528	1.528	Q6P1L5
2306	1.527	1.527	P02538
15934	1.527	1.527	Q9UJU6
8448	1.526	1.526	Q6S8J3
13309	1.526	1.526	Q9BRZ2
1679	1.523	1.523	O75648
7676	1.521	1.521	Q5T8I9
3702	1.52	1.52	P28066
4645	1.52	1.52	P50897
11924	1.52	1.52	Q969X1
15214	1.52	1.52	Q9NX74
7517	1.519	1.519	Q5RKV6
11742	1.518	1.518	Q92771
13101	1.518	1.518	Q99715
11969	1.517	1.517	Q96AG4
12043	1.517	1.517	Q96BT7
3331	1.515	1.515	P19823
2693	1.514	1.514	P09914
6718	1.514	1.514	Q15848
15610	1.514	1.514	Q9UBC9
6533	1.511	1.511	Q15084
11066	1.511	1.511	Q8TAP9
8976	1.511	1.511	Q7LC44
3146	1.51	1.51	P16220
11497	1.51	1.51	Q8WWH5
12918	1.509	1.509	Q96RW7
9070	1.508	1.508	Q7Z3Z4
3476	1.507	1.507	P22392
5465	1.506	1.506	Q01082
5946	1.505	1.505	Q13084
11135	1.505	1.505	Q8TBZ6
2331	1.5	1.5	P02768
11080	1.499	1.499	Q8TAX7
3771	1.498	1.498	P29401
12347	1.498	1.498	Q96HC4
5265	1.497	1.497	P68032
5258	1.496	1.496	P63267
8045	1.496	1.496	Q6DKI1
15428	1.496	1.496	Q9NZW4
4769	1.494	1.494	P52565
13109	1.494	1.494	Q99732
1714	1.493	1.493	O75817
4335	1.493	1.493	P45880
6054	1.492	1.492	Q13395
12250	1.492	1.492	Q96FC9
5155	1.491	1.491	P61106
15202	1.491	1.491	Q9NX40
9292	1.49	1.49	Q86U38
623	1.489	1.489	O00303
2700	1.489	1.489	P09972
11712	1.489	1.489	Q92664
7622	1.487	1.487	Q5T440
370	1.486	1.486	A8CG34
3056	1.486	1.486	P14651
5538	1.486	1.486	Q02383
5268	1.485	1.485	P68133
3625	1.485	1.485	P25788
933	1.484	1.484	O15144
2881	1.484	1.484	P11177
14345	1.484	1.484	Q9H7B2
2564	1.483	1.483	P08047
5433	1.483	1.483	Q00325
5469	1.48	1.48	Q01105
15259	1.48	1.48	Q9NXZ2
5489	1.479	1.479	Q01546
8357	1.478	1.478	Q6PEY2
1518	1.477	1.477	O75127
2832	1.476	1.476	P10451
2597	1.475	1.475	P08514
1573	1.474	1.474	O75340
4548	1.474	1.474	P49720
11686	1.474	1.474	Q92600
15768	1.473	1.473	Q9UH17
13484	1.472	1.472	Q9BVL2
2940	1.471	1.471	P12236
12341	1.47	1.47	Q96HA1
866	1.468	1.468	O14950
5698	1.468	1.468	Q07021
5619	1.467	1.467	Q04756
3299	1.466	1.466	P19105
6780	1.466	1.466	Q16560
12428	1.466	1.466	Q96J94
1152	1.465	1.465	O43447
5570	1.464	1.464	Q02985
6180	1.464	1.464	Q13748
9210	1.463	1.463	Q7Z7H8
6555	1.461	1.461	Q15181
3797	1.46	1.46	P30044
12600	1.46	1.46	Q96M27
16150	1.46	1.46	Q9ULV4
14891	1.459	1.459	Q9NRC6
2209	1.458	1.458	P00491
2225	1.458	1.458	P00748
9092	1.457	1.457	Q7Z4G4
5279	1.455	1.455	P69905
6830	1.454	1.454	Q16698
5501	1.453	1.453	Q01813
5139	1.451	1.451	P60900
10057	1.451	1.451	Q8N1G4
2923	1.45	1.45	P11836
15936	1.449	1.449	Q9UJV8
2292	1.449	1.449	P01903
2485	1.448	1.448	P06681
14673	1.448	1.448	Q9HD40
2458	1.445	1.445	P05546
14297	1.445	1.445	Q9H6E5
6192	1.444	1.444	Q13825
9955	1.444	1.444	Q8IZP0
6790	1.443	1.443	Q16587
2939	1.442	1.442	P12235
5225	1.442	1.442	P62736
6932	1.441	1.441	Q2M296
8143	1.44	1.44	Q6JBY9
175	1.439	1.439	A6NDY0
934	1.439	1.439	O15145
2193	1.439	1.439	P00325
5987	1.439	1.439	Q13201
6295	1.439	1.439	Q14244
15964	1.439	1.439	Q9UK39
892	1.437	1.437	O15027
3706	1.437	1.437	P28072
2558	1.436	1.436	P07954
3525	1.436	1.436	P23381
4759	1.436	1.436	P52209
6190	1.436	1.436	Q13813
2552	1.435	1.435	P07911
4266	1.435	1.435	P42771
4114	1.434	1.434	P37198
12218	1.434	1.434	Q96EU6
5516	1.433	1.433	Q01995
15283	1.432	1.432	Q9NY93
7416	1.431	1.431	Q5JPH6
2975	1.43	1.43	P13073
2562	1.429	1.429	P07998
14787	1.429	1.429	Q9NQ50
2669	1.428	1.428	P09497
6110	1.428	1.428	Q13509
4142	1.427	1.427	P39060
991	1.424	1.424	O15350
2242	1.424	1.424	P01031
2271	1.423	1.423	P01344
9448	1.423	1.423	Q86WP2
7847	1.422	1.422	Q5VWP2
2919	1.421	1.421	P11766
16205	1.42	1.42	Q9UMZ2
2113	1.419	1.419	O95817
15792	1.419	1.419	Q9UHD8
2333	1.414	1.414	P02774
16884	1.412	1.412	Q9Y6H1
3466	1.411	1.411	P22105
3545	1.411	1.411	P23526
4770	1.409	1.409	P52566
11929	1.409	1.409	Q969Z0
13919	1.409	1.409	Q9GZY0
2022	1.408	1.408	O95445
5163	1.407	1.407	P61224
7658	1.407	1.407	Q5T749
12840	1.407	1.407	Q96QE5
13511	1.407	1.407	Q9BWD1
1750	1.405	1.405	O75915
10759	1.405	1.405	Q8NFI4
12614	1.404	1.404	Q96M93
677	1.403	1.403	O00512
3543	1.403	1.403	P23511
3292	1.402	1.402	P19013
14208	1.402	1.402	Q9H4A3
1547	1.401	1.401	O75190
11726	1.401	1.401	Q92733
14267	1.401	1.401	Q9H5Q4
11498	1.4	1.4	Q8WWI1
499	1.399	1.399	C9JE40
4183	1.398	1.398	P40939
5230	1.398	1.398	P62820
4820	1.397	1.397	P53396
14543	1.395	1.395	Q9HBE1
7467	1.394	1.394	Q5JWF2
3282	1.393	1.393	P18669
10268	1.392	1.392	Q8N5X7
15278	1.39	1.39	Q9NY65
2310	1.3898	1.3898	P02647
96	1.387	1.387	A4D1E9
1077	1.387	1.387	O43169
3441	1.387	1.387	P21796
16925	1.387	1.387	Q9Y6R7
16930	1.385	1.385	Q9Y6V7
10322	1.384	1.384	Q8N6T3
2626	1.384	1.384	P08779
13381	1.384	1.384	Q9BTF0
3023	1.383	1.383	P13929
5578	1.381	1.381	Q03135
9473	1.381	1.381	Q86X55
12767	1.381	1.381	Q96PD5
2288	1.379	1.379	P01591
2547	1.377	1.377	P07858
14954	1.377	1.377	Q9NS39
15870	1.377	1.377	Q9UII4
7591	1.376	1.376	Q5T160
40	1.376	1.376	A1KXE4
266	1.376	1.376	A6NIZ1
2182	1.376	1.376	O96008
5079	1.376	1.376	P59045
5176	1.374	1.374	P61586
2304	1.372	1.372	P02511
5865	1.371	1.371	Q12837
3002	1.37	1.37	P13671
2525	1.37	1.37	P07357
381	1.369	1.369	A8MPP1
6936	1.369	1.369	Q2M2I5
2238	1.368	1.368	P01011
2221	1.367	1.367	P00740
3035	1.367	1.367	P14209
590	1.366	1.366	O00193
12203	1.366	1.366	Q96EL2
3580	1.365	1.365	P24534
3742	1.365	1.365	P28838
5308	1.365	1.365	P78371
3130	1.361	1.361	P15927
1041	1.36	1.36	O15511
2387	1.36	1.36	P04275
7282	1.36	1.36	Q53R41
2148	1.359	1.359	O95926
13041	1.359	1.359	Q99547
15408	1.359	1.359	Q9NZP8
2239	1.358	1.358	P01019
2999	1.355	1.355	P13646
4856	1.355	1.355	P54108
5406	1.355	1.355	P98082
6032	1.354	1.354	Q13325
6556	1.354	1.354	Q15185
2305	1.353	1.353	P02533
2374	1.353	1.353	P04179
2422	1.353	1.353	P05091
15621	1.353	1.353	Q9UBG3
4466	1.352	1.352	P48643
2619	1.352	1.352	P08697
10482	1.351	1.351	Q8NA58
4496	1.35	1.35	P49189
3783	1.349	1.349	P29692
13274	1.349	1.349	Q9BRJ7
16048	1.349	1.349	Q9UKX7
2526	1.348	1.348	P07358
7298	1.347	1.347	Q562R1
16404	1.347	1.347	Q9Y277
4852	1.345	1.345	P53992
2359	1.344	1.344	P04040
5715	1.344	1.344	Q07812
9682	1.344	1.344	Q8IVT2
10089	1.344	1.344	Q8N2G6
11814	1.344	1.344	Q92934
1659	1.343	1.343	O75592
2232	1.343	1.343	P00915
16830	1.343	1.343	Q9Y618
4624	1.342	1.342	P50502
15813	1.342	1.342	Q9UHL0
13418	1.341	1.341	Q9BUF5
6038	1.339	1.339	Q13347
2196	1.338	1.338	P00367
5278	1.337	1.337	P69892
13537	1.337	1.337	Q9BWW4
16061	1.336	1.336	Q9UL17
16194	1.336	1.336	Q9UMS6
